User,Tokenized,Left
@HorcajoXavier, útil convocar elección,0
@HorcajoXavier, constitucionalismo visto caixabank vergonzoso inaceptable jordi gual presidente entidad año jaume giró conseller economía,0
@HorcajoXavier, listo perder cuba toro tv ridículo sánchez biden indulto recorte libertad perder,0
@HorcajoXavier, iceta portavoz garamendi ministro defensa sánchez medalla,0
@HorcajoXavier, indulto mascarilla junquera fresquito concordia,0
@HorcajoXavier, pasear mister biden,0
@HorcajoXavier, fernando simón decir colón tope español peter sanchezveteya,0
@HorcajoXavier, falta hora cita colón,0
@HorcajoXavier, perder cuba indulto sánchez perder,0
@HorcajoXavier, pedir foto ver perder llamar niño ninja patada,0
@HorcajoXavier, faltar villarejo arreglar problema sauna gay suegro sánchez cobrar,0
@HorcajoXavier, perder cuba toro tv tropezón sánchez marruecos indulto perder,0
@HorcajoXavier, ghali poli laya caber tonto digno almodóvar,0
@HorcajoXavier, noche perder cuba toro tv indulto sánchez cuerda flojo futuro perder,0
@HorcajoXavier, listo perder cuba toro tv ceuta ceutasedefiende,0
@HorcajoXavier, listo perder cuba toro tv semana reproche sánchez subida impuesto coste política perder,0
@HorcajoXavier, mario draghi renunciar salario ministro italiano gesto sánchez patriota,0
@HorcajoXavier, ivan redondo asesorar illa psc catalanas alto cargo cobrar moncloa gurú candidato escandaloso pluriempleo,0
@HorcajoXavier, marlasca,0
@HorcajoXavier, peter implantar leninismo psoe cara español sanchezdimision,0
@HorcajoXavier, perder cuba toro tv iglesias psoe volver leninista sánchez cuerda floja,0
@javiernegre10, olvidar miguel ángel blanco asesino queden él cara ver calle,0
@javiernegre10, líder desmemoria segundo,0
@javiernegre10, jumanji pucelano by óscar puente,0
@javiernegre10, eta matar bebé asesina embarazado tb pudrir él prisión,0
@javiernegre10, pagar vacío meter refugiado ucraniano vender millón euros gente necesitado casta,0
@javiernegre10, defender libertad precio,0
@javiernegre10, pesetas miguel ángel blanco ae jugar vida,0
@javiernegre10, ermuar año asesinato miguel ángel blanco mari mar romper,0
@javiernegre10, menor abusado romper silencio haber destapar querer quitar hijo venganza,0
@javiernegre10, front row yolanda díaz dar pena,0
@javiernegre10, exclusivo venganza oltra menor,0
@javiernegre10, grave,0
@javiernegre10, número revelar escuela miguel ángel blanco sentir sustituir año martín carpena concejal asesinado eta málaga,0
@javiernegre10, pedro sánchez acreditar gremio solidarizar periodista acreditar moncloa animal enjaulado zoo evitar pregunta solidarizar,0
@javiernegre10, plantón cúpula pp considerar oreja maría san gil homenaje miguel ángel blanco pp celebrar mñn acto bilbao ermua,0
@javiernegre10, presidente meter imputado agredir yo pasillo senado cena museo prado cumbre otan borja puig bellacasa declarar investigado tocar,0
@javiernegre10, empezar cuadrar,0
@javiernegre10, periodismo,0
@javiernegre10, proteger casals ferreras,0
@javiernegre10, audio completo haber cortar parte ferrera casal sexto quedar retratado menudo manipulación colgar,0
@javiernegre10, audio íntegro corte salvar ferreras mauricio casals mañana contar historia cambio pactar protección,0
@javiernegre10, parte implicar ferrera casals formar conversación cortado manipular,0
@javiernegre10, audio q publicar villarejo editado dañar pp proteger ferreras casals publicar íntegro esconder proteger nombre,0
@javiernegre10, asador guadalmina marbella faltar camarero pleno temporada verano hostelero españa gobierno crear sociedad vivir paguita vean entrevista,0
@javiernegre10, españa ver vídeo,0
@javiernegre10, navarra laboratorio batasuna culpa psoe upn olvidar,0
@javiernegre10, dep héroe,0
@javiernegre10, pamplona manda otegi enriquir maya,0
@javiernegre10, víctima eta frente desmemoria,0
@javiernegre10, gracias,0
@javiernegre10, difamadoro dejar ir tú vacación dinero sinvergüenza,0
@javiernegre10, echar mano pedir seguidor romper techo cristal poner twitter,0
@javiernegre10, miedo seguir dar voz considerar oportuno desenmascarar mafioso atentar libertad numeroso tuitero,0
@javiernegre10, querer proteger ferreras mauricio casals,0
@javiernegre10, confesar villarejo audio publicado,0
@javiernegre10, inda usar difusión informe falso pablo iglesias beneplácito ferreras difundir audio,0
@javiernegre10, boris tocar antonio,0
@javiernegre10,,0
@javiernegre10, breaking bad,0
@javiernegre10, buscar incapacitación enfermedad mental,0
@javiernegre10, puto crack saber valorar tanto dad él abrazo,0
@javiernegre10, interesar begoña,0
@javiernegre10, escuchen sinvergüenza,0
@javiernegre10, devolver robado,0
@javiernegre10, groupies vip izquierda querer privilegio casta mezclar pueblo,0
@javiernegre10, querido olvidar pasta devolver andaluz,0
@javiernegre10, diréis devolver pasta robar andaluz,0
@javiernegre10, preguntar él margarita robles niña filipino adoptado devolver cansar contestar responder calle medio callar escándalo ministra falso información vean,0
@javiernegre10, traidor llamado patxi,0
@javiernegre10, dar nombre apellido,0
@javiernegre10, escuchen hombre,0
@javiernegre10, humano,0
@javiernegre10, parar pasta app,0
@javiernegre10, gracia apoyo loco seguir,0
@javiernegre10, hablar intocabl precio miedo dm,0
@javiernegre10, renegar antonio,0
@javiernegre10, perder cabeza,0
@javiernegre10, millón puta basura,0
@javiernegre10, gustar pija comunista falcon,0
@javiernegre10, pagar chorrada ana pardo vera,0
@javiernegre10, grande unzué,0
@javiernegre10, partido acudir acto homenaje miguel ángel blanco gobierno lógico normal,0
@javiernegre10,,0
@javiernegre10, preescolar paguita,0
@javiernegre10, curioso antena disparar pp saber pujol corrupto,0
@javiernegre10, abrir encuesta homenaje gobierno hermano ermua veto socialista voten memoria dignidad víctima eta,0
@javiernegre10, culpable drama anciano fuenlabrada salvado desokupa,0
@javiernegre10,,0
@javiernegre10, calle arder final año sánchez,0
@javiernegre10, foto traición víctima eta,0
@javiernegre10, empezar programa desvergüenza resto víctima eta programa,0
@javiernegre10, ocu ir independiente,0
@javiernegre10, pregunta intención vetar palabra homenaje gobierno hermano acto domingo sánchez pisotear memoria víctima permitir verdugo escribir historia,0
@javiernegre10, retuitear cc,0
@javiernegre10, dep héroe,0
@javiernegre10, rajada ferreras pujol bestial audio periodista villarejo mauricio casals mañana,0
@javiernegre10, vergüenza querer hablar homenaje hermano miguel ángel asco,0
@javiernegre10, comerciante centro valencia harto ribó,0
@javiernegre10, completamente,0
@javiernegre10, tosar región murcia,0
@javiernegre10, confesión ferreras pujol,0
@javiernegre10, plan pp sondeo favor imputación,0
@javiernegre10, renovación levantar ampolla fundador nombre ilustre historia diario escuecir particular nombramiento concreto,0
@javiernegre10, seguir contar oscuro interés ocu,0
@javiernegre10, manipular salir caro audiencia,0
@javiernegre10, leer publicar,0
@javiernegre10, país historia escribir asesino,0
@javiernegre10, olvidar detallar,0
@javiernegre10, sinceridad ferreras reunión villarejo mauricio casals problema antena ofender independentista escuchar audio,0
@javiernegre10, dineral costar falcon tarifa oficial vuelo gasto chupipandi vacación eeuu vergüenzar yd,0
@javiernegre10, sindicato vida muerto españa italia,0
@javiernegre10, crónica desokupación fuenlabrada desokupa,0
@javiernegre10, palmas ciudad ley,0
@javiernegre10, cine verano tormenta,0
@javiernegre10, lloro progres,0
@javiernegre10, jeta,0
@javiernegre10, ir sede facua pensar vecino podrer exclusiva,0
@javiernegre10, orgulloso retransmitir fuenlabrada épico jamás deber haber él producir okupación desokupa,0
@javiernegre10, pedir desokupación sánchez moncloa sumir,0
@javiernegre10, anciano fuenlabrada recuperar casa contento,0
@javiernegre10, robo,0
@javiernegre10, anciano fuenlabrada desokupa unir tú directo señal solidaridad,0
@javiernegre10, saber dramático historia anciano fuenlabrada salvar desokupa merecer pena leer él,0
@javiernegre10, ferreras amigo imaginar poder hacer él pp paraguas,0
@javiernegre10, enseñar,0
@javiernegre10, margarita robles devolver niña filipino devolver juguete toysrus,0
@javiernegre10, seguir él,0
@javiernegre10, bloquear césar carballo,0
@javiernegre10, mañana estar directo desokupación fuenlabrada poder,0
@javiernegre10, enhorabuena premio dejar piel redacción mundo euskadi,0
@javiernegre10,,0
@javiernegre10,,0
@javiernegre10, ánimo,0
@javiernegre10, llenar portal transparencia solicitud costar vacación eeuu poder,0
@javiernegre10, grande,0
@javiernegre10, número sufrir percance,0
@javiernegre10, hablar medio,0
@javiernegre10, opináis,0
@javiernegre10, sumar vergüenza,0
@javiernegre10, poner cifra disparatado coste vacación amiga eeuu pagar español lean,0
@javiernegre10, pintora enseñar pagar,0
@javiernegre10, bufón ver vacación costa erario público,0
@javiernegre10, abrir encuesta molestar vacación eeuu costa contribuyente,0
@javiernegre10, engañar montero posar photocall idea sentido reunión,0
@javiernegre10, chupipandi washington huevo vega tía,0
@javiernegre10, musical broadway chupipandi pagar,0
@javiernegre10, lumbreras hermano ministro comunista,0
@javiernegre10, comunista italiano montar puta madre faltar birra crucifijo,0
@javiernegre10, alimentar mundo forrir,0
@javiernegre10, izquierda barcelona tolerancia lgtbi dato,0
@javiernegre10, salvaje atropellar intencionadamente alejandro valverde meter él cárcel,0
@javiernegre10, aclarar yo pagar semejante despliegue artístico,0
@javiernegre10, visita guiado minuto pabellón españa venecia quedar cuadro,0
@javiernegre10, empezar salir socialista valiente pensar privado,0
@javiernegre10, loco vagón vip pasar trayecto comer problema,0
@javiernegre10, harto pagar él vacación chupipandi,0
@javiernegre10, impresionar venecia año pabellón españa pabellón principal,0
@javiernegre10, criticar cantar escenario criticar joven políticamente incorrecto apoyo,0
@javiernegre10, pedir comprobar omiteír solicitud visado q condenado viajar eeuu falcon gustar atacar autoridad norma,0
@javiernegre10, agente servicio marlaska instrucción directo sacar yo manifestación resto medio derecho cubrir obligación agente detener agredir llevar él periodista derecho informar,0
@javiernegre10, brutus matar julio césar,0
@javiernegre10, acabar top manta ilegal salvaje solidaridad militante agredir,0
@javiernegre10, señora acabar perder familiar dejar ridículo delegada castilla león cámara,0
@javiernegre10, noticia,0
@javiernegre10, gobierno agente perro,0
@javiernegre10, sinvergüenza apoyo,0
@javiernegre10, alivio montar yo pedir mascarilla lujo,0
@javiernegre10, presidente dejar indiferente,0
@javiernegre10, medida presentar presidente región murcia,0
@javiernegre10, humo,0
@javiernegre10, olvidar encubrir abuso menor marido,0
@javiernegre10, año barbarie ortega lara justificar secuestro mandar institución,0
@javiernegre10, gossip girl,0
@javiernegre10, reaparición estelar acto presentación libro,0
@javiernegre10, disfrutar presentar libro unido batalla cultural izquierda poder seguir él directo,0
@javiernegre10, sacar alcaldía recuerden tuit barcelona merecer regidora convertir ciudad ley ciudad mandar delincuencia generar riqueza huir,0
@javiernegre10, gracia apoyo,0
@javiernegre10, sacrificio económico andaluz,0
@javiernegre10, debate olona senado cerrado,0
@IzquierdaUnida, sumar,1
@IzquierdaUnida, importante hablar futuro gracias haber salir armario patas sumar inteligencia colectivo,1
@IzquierdaUnida, persona centro mano trabajadora hogar importante país justicia social mil persona dar inicio proceso unidad sumar,1
@IzquierdaUnida, perder julio anguita susana lópez,1
@IzquierdaUnida, lleno expectación comienzo directo,1
@IzquierdaUnida, todes libre mañana sábado ver manifestación estatal orgullolgtbi cortejo frente ministerio agricultura,1
@IzquierdaUnida, sitio escrito tener ganar bárbaro movilización programa unidad tocar sumar via,1
@IzquierdaUnida, fraternal saludo trabajo delegada semana participar xxi congreso vamosapormás,1
@IzquierdaUnida, sumar inscribir tú formar proceso escucha arrancar viernes julio,1
@IzquierdaUnida, año parlamento europeo aprobar energía nuclear energía verde,1
@IzquierdaUnida, castillejo alcaldesa rivas,1
@IzquierdaUnida, año nacimiento inmortal frida kahlo,1
@IzquierdaUnida, heredera esperanza aguirre tocar rodear díaz ayuso chanchullo adjudicación dedo corrupción opinar feijóo,1
@IzquierdaUnida, izquierda unida poner marcha planigualdad capilarizacer nivel organización mujer hombre mejorar participación experiencia militante,1
@IzquierdaUnida, clara zetkin nacer julio dedicar vida luchar mundo deber año conmemorar internacional mujer pensamiento marxista feminista pacifista pleno actualidad,1
@IzquierdaUnida, llevar defensora pueblo europeo sucedido masacre melilla,1
@IzquierdaUnida, millón ampliar carga indicar ministra margarita robles gasto ordinario armamento,1
@IzquierdaUnida, ley memoria democrático garantizar plenamente derecho justicia reparación víctima,1
